ID,Datum,Talkshow,Name_voll_raw,Name,Funktion,Beschreibung,Partei,Summe,Gruppe
markus-lanz_1241-folge-1241-1279615,2019-04-10,Markus Lanz,Thomas Derksen,Thomas Derksen,Gast,Vlogger,keine Partei,0,Medien
markus-lanz_1243-folge-1243-1280908,2019-04-16,Markus Lanz,Benedikt Böhm,Benedikt Böhm,Gast,Extrem-Skibergsteiger,keine Partei,0,Interessenvertretung
markus-lanz_1244-folge-1244-1280909,2019-04-17,Markus Lanz,Anja Gottschalk,Anja Gottschalk,Gast,Lehrerin,keine Partei,0,keine
markus-lanz_1246-folge-1246-1282580,2019-04-23,Markus Lanz,Ursula Muth,Ursula Muth,Gast,Lehrerin,keine Partei,0,keine
markus-lanz_1246-folge-1246-1282580,2019-04-23,Markus Lanz,Tobias Rau,Tobias Rau,Gast,Ex-Fußballprofi und Lehrer,keine Partei,0,keine
markus-lanz_1248-folge-1248-1282582,2019-04-25,Markus Lanz,Prof. Claus Leitzmann,Claus Leitzmann,Gast,Biochemiker,keine Partei,0,keine
markus-lanz_1249-folge-1249-1283963,2019-04-30,Markus Lanz,Erika Mayr,Erika Mayr,Gast,Stadtimkerin,keine Partei,0,Interessenvertretung
markus-lanz_1252-folge-1252-1285195,2019-05-07,Markus Lanz,Anna von Boetticher,Anna von Boetticher,Gast,Apnoe-Taucherin,keine Partei,0,Interessenvertretung
markus-lanz_1254-folge-1254-1285197,2019-05-09,Markus Lanz,Laureen Nussbaum,Laureen Nussbaum,Gast,Holocaust-Überlebende,keine Partei,0,keine
markus-lanz_1255-folge-1255-1286663,2019-05-14,Markus Lanz,Dr. Alexander Gerst,Alexander Gerst,Gast,Astronaut,keine Partei,0,Wissenschaft
markus-lanz_1256-folge-1256-1286664,2019-05-15,Markus Lanz,Peter Grüschow,Peter Grüschow,Gast,ehemaliger Grenzsoldat,keine Partei,0,keine
markus-lanz_1258-folge-1258-1288276,2019-05-21,Markus Lanz,Herman van Veen,Herman van Veen,Gast,Entertainer,keine Partei,0,keine
markus-lanz_1260-folge-1260-1288279,2019-05-23,Markus Lanz,Norbert Dickel,Norbert Dickel,Gast,Ex-Fußballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1260-folge-1260-1288279,2019-05-23,Markus Lanz,Dr. med. Michael Winterhoff,Michael Winterhoff,Gast,Psychiater,keine Partei,0,keine
markus-lanz_1261-folge-1261-1290085,2019-05-28,Markus Lanz,Peter Lindbergh,Peter Lindbergh,Gast,Fotograf,keine Partei,0,keine
markus-lanz_1265-folge-1265-1291967,2019-06-05,Markus Lanz,Vivien Reusch,Vivien Reusch,Gast,Auszubildende,keine Partei,0,keine
markus-lanz_1266-folge-1266-1291968,2019-06-06,Markus Lanz,Gerd,Gerd Kuck,Gast,keine,keine Partei,0,keine
markus-lanz_1266-folge-1266-1291968,2019-06-06,Markus Lanz,Insa Kuck,Insa Kuck,Gast,keine,keine Partei,0,keine
markus-lanz_1270-folge-1270-1294990,2019-06-18,Markus Lanz,Tim Lobinger,Tim Lobinger,Gast,Ex-Leistungssportler,keine Partei,0,Interessenvertretung
markus-lanz_1272-folge-1272-1294992,2019-06-20,Markus Lanz,Tan Çağlar,Tan Çağlar,Gast,Komiker,keine Partei,0,Kultur
markus-lanz_1274-folge-1274-1296661,2019-06-26,Markus Lanz,Ralf Kiefner,Ralf Kiefner,Gast,Unterwasserfotograf,keine Partei,0,keine
markus-lanz_1275-folge-1275-1296662,2019-06-27,Markus Lanz,Eric Wrede,Eric Wrede,Gast,Bestatter,keine Partei,0,Interessenvertretung
markus-lanz_1276-folge-1276-1298261,2019-07-02,Markus Lanz,Gerhard Strate,Gerhard Strate,Gast,Strafverteidiger,keine Partei,0,keine
markus-lanz_1277-folge-1277-1298262,2019-07-03,Markus Lanz,Volker Struth,Volker Struth,Gast,Spielerberater,keine Partei,0,keine
markus-lanz_1278-folge-1278-1298263,2019-07-04,Markus Lanz,Toni Kroos,Toni Kroos,Gast,Fußballer,keine Partei,0,keine
markus-lanz_1278-folge-1278-1298263,2019-07-04,Markus Lanz,Felix Kroos,Felix Kroos,Gast,Fußballer,keine Partei,0,keine
markus-lanz_1278-folge-1278-1298263,2019-07-04,Markus Lanz,Kristina Vogel,Kristina Vogel,Gast,Ex-Bahnradsportlerin,keine Partei,0,Interessenvertretung
markus-lanz_1279-folge-1279-1307138,2019-08-06,Markus Lanz,Pia Klemp,Pia Klemp,Gast,Seenotretterin,keine Partei,0,keine
markus-lanz_1281-folge-1281-1307140,2019-08-08,Markus Lanz,Tan Çağlar,Tan Çağlar,Gast,Komiker,keine Partei,0,Kultur
markus-lanz_1282-folge-1282-1309001,2019-08-13,Markus Lanz,Fritz Joussen,Fritz Joussen,Gast,Manager,keine Partei,0,keine
markus-lanz_1283-folge-1283-1309002,2019-08-14,Markus Lanz,Uli Kunz,Uli Kunz,Gast,Fotograf,keine Partei,0,keine
markus-lanz_1284-folge-1284-1309003,2019-08-15,Markus Lanz,Ernst Siebert,Ernst Siebert,Gast,Schäfer,keine Partei,0,keine
markus-lanz_1284-folge-1284-1309003,2019-08-15,Markus Lanz,Ullrich Libor,Ullrich Libor,Gast,Sportsegler,keine Partei,0,keine
markus-lanz_1286-folge-1286-1310950,2019-08-21,Markus Lanz,Thomas Middelhoff,Thomas Middelhoff,Gast,Ex-Topmanager,keine Partei,0,Interessenvertretung
markus-lanz_1287-folge-1287-1310951,2019-08-22,Markus Lanz,Ali Güngörmüş,Ali Güngörmüş,Gast,Koch,keine Partei,0,keine
markus-lanz_1289-folge-1289-1313022,2019-08-28,Markus Lanz,Florian Wagner,Florian Wagner,Gast,Fotograf,keine Partei,0,keine
markus-lanz_1290-folge-1290-1313023,2019-08-29,Markus Lanz,Margot Flügel-Anhalt,Margot Flügel-Anhalt,Gast,Abenteurerin,keine Partei,0,keine
markus-lanz_1292-folge-1292-1315265,2019-09-04,Markus Lanz,Samantha Cristoforetti,Samantha Cristoforetti,Gast,Astronautin,keine Partei,0,keine
markus-lanz_1293-folge-1293-1315266,2019-09-05,Markus Lanz,Boris Herrmann,Boris Herrmann,Gast,Segler,keine Partei,0,Interessenvertretung
markus-lanz_1295-folge-1295-1316551,2019-09-11,Markus Lanz,Simon Messner,Simon Messner,Gast,Alpinist,keine Partei,0,keine
markus-lanz_1305-folge-1305-1323300,2019-10-08,Markus Lanz,Anne Deimel,Anne Deimel,Gast,Pädagogin,keine Partei,0,keine
markus-lanz_1306-folge-1306-1323301,2019-10-09,Markus Lanz,Miroslav Klose,Miroslav Klose,Gast,Ex-Fußballprofi,keine Partei,0,keine
markus-lanz_1306-folge-1306-1323301,2019-10-09,Markus Lanz,Sally Perel,Sally Perel,Gast,Holocaustüberlebender,keine Partei,0,keine
markus-lanz_1306-folge-1306-1323301,2019-10-09,Markus Lanz,Sara Nuru,Sara Nuru,Gast,Model,keine Partei,0,keine
markus-lanz_1308-folge-1308-1324713,2019-10-15,Markus Lanz,Hans-Joachim Watzke,Hans-Joachim Watzke,Gast,Fußballmanager,keine Partei,0,Interessenvertretung
markus-lanz_1315-folge-1315-1328328,2019-10-31,Markus Lanz,Bodo Förster,Bodo Förster,Gast,Elefantentrainer,keine Partei,0,keine
markus-lanz_1318-folge-1318-1329891,2019-11-07,Markus Lanz,Kilian Kleinschmidt,Kilian Kleinschmidt,Gast,Netzwerker,keine Partei,0,Interessenvertretung
markus-lanz_1321-folge-1321-1332362,2019-11-14,Markus Lanz,Zvi Cohen,Zvi Cohen,Gast,Holocaust-Überlebender,keine Partei,0,keine
markus-lanz_1324-folge-1324-1334120,2019-11-21,Markus Lanz,Amaryllis Fox,Amaryllis Fox,Gast,Ex-CIA-Agentin,keine Partei,0,keine
markus-lanz_1325-folge-1325-1336360,2019-11-26,Markus Lanz,Meike Ramuschkat,Meike Ramuschkat,Gast,Extrem-Ruderin,keine Partei,0,Wissenschaft
markus-lanz_1325-folge-1325-1336360,2019-11-26,Markus Lanz,Catharina Streit,Catharina Streit,Gast,Extrem-Ruderin,keine Partei,0,Interessenvertretung
markus-lanz_1329-folge-1329-1338143,2019-12-04,Markus Lanz,Roger Knorr,Roger Knorr,Gast,Informatiker,keine Partei,0,keine
markus-lanz_1330-folge-1330-1338144,2019-12-05,Markus Lanz,Tim Mälzer,Tim Mälzer,Gast,Koch,keine Partei,0,Interessenvertretung
markus-lanz_1330-folge-1330-1338144,2019-12-05,Markus Lanz,Michael Martin,Michael Martin,Gast,Fotograf,keine Partei,0,Kultur
markus-lanz_1334-folge-1334-1341406,2019-12-17,Markus Lanz,Dani Arnold,Dani Arnold,Gast,Alpinist,keine Partei,0,keine
markus-lanz_1335-folge-1335-1341407,2019-12-18,Markus Lanz,Hans-Joachim Stuck,Hans-Joachim Stuck,Gast,Ex-Rennfahrer,keine Partei,0,keine
markus-lanz_1336-folge-1336-1345850,2020-01-07,Markus Lanz,Christian Wulff,Christian Wulff,Gast,Bundespräsident a.D.,keine Partei,0,Politik
markus-lanz_1338-folge-1338-1345852,2020-01-09,Markus Lanz,Stefan Nimmesgern,Stefan Nimmesgern,Gast,Fotograf,keine Partei,0,keine
markus-lanz_1341-folge-1341-1346817,2020-01-16,Markus Lanz,Michael Poliza,Michael Poliza,Gast,Fotograf,keine Partei,0,Kultur
markus-lanz_1342-folge-1342-1347464,2020-01-21,Markus Lanz,Claus-Peter Reisch,Claus-Peter Reisch,Gast,Seenotretter,keine Partei,0,keine
markus-lanz_1342-folge-1342-1347464,2020-01-21,Markus Lanz,Chantal Bausch,Chantal Bausch,Gast,Studentin,keine Partei,0,Interessenvertretung
markus-lanz_1347-folge-1347-1349224,2020-01-30,Markus Lanz,Luke Kelly,Luke Kelly,Gast,Schüler,keine Partei,0,Interessenvertretung
markus-lanz_1348-folge-1348-1350386,2020-02-04,Markus Lanz,Dagmar Wöhrl,Dagmar Wöhrl,Gast,Investorin,keine Partei,0,keine
markus-lanz_1350-folge-1350-1350997,2020-02-06,Markus Lanz,Eva Szepesi,Eva Szepesi,Gast,Holocaust-Überlebende,keine Partei,0,Interessenvertretung
markus-lanz_1350-folge-1350-1350997,2020-02-06,Markus Lanz,Anita Schwarz,Anita Schwarz,Gast,Kürschnerin,keine Partei,0,keine
markus-lanz_1353-folge-1353-1351572,2020-02-13,Markus Lanz,Wolfgang Joop,Wolfgang Joop,Gast,Modeschöpfer,keine Partei,0,keine
markus-lanz_1353-folge-1353-1351572,2020-02-13,Markus Lanz,Julia E. Schultz,Julia E Schultz,Gast,Bergsteigerin,keine Partei,0,keine
markus-lanz_1356-folge-1356-1354731,2020-02-20,Markus Lanz,Nahlah Saimeh,Nahlah Saimeh,Gast,Psychiaterin,keine Partei,0,Wissenschaft
markus-lanz_1364-folge-1364-1358272,2020-03-11,Markus Lanz,Catharina Streit,Catharina Streit,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1364-folge-1364-1358272,2020-03-11,Markus Lanz,Meike Ramuschkat,Meike Ramuschkat,Gast,keine,keine Partei,0,Wissenschaft
markus-lanz_1364-folge-1364-1358272,2020-03-11,Markus Lanz,Timna Bicker,Timna Bicker,Gast,Atlantik-Ruderinnen,keine Partei,0,keine
markus-lanz_1364-folge-1364-1358272,2020-03-11,Markus Lanz,Stefanie Kluge,Stefanie Kluge,Gast,keine,keine Partei,0,keine
markus-lanz_1365-folge-1365-1358273,2020-03-12,Markus Lanz,Kilian Kleinschmidt,Kilian Kleinschmidt,Gast,Entwicklungshelfer,keine Partei,0,Interessenvertretung
markus-lanz_1368-folge-1368-1359884,2020-03-19,Markus Lanz,Tim Mälzer,Tim Mälzer,Gast,Koch,keine Partei,0,Interessenvertretung
markus-lanz_1373-folge-1373-1364252,2020-04-01,Markus Lanz,Eric Wrede,Eric Wrede,Gast,Bestatter,keine Partei,0,Interessenvertretung
markus-lanz_1373-folge-1373-1364252,2020-04-01,Markus Lanz,Carolin Hofmann,Carolin Hofmann,Gast,Erzieherin,keine Partei,0,keine
markus-lanz_1375-folge-1375-1366379,2020-04-07,Markus Lanz,Gerd Antes,Gerd Antes,Gast,Mathematiker,keine Partei,0,keine
markus-lanz_1376-folge-1376-1366380,2020-04-08,Markus Lanz,Marcus van Riesen,Marcus van Riesen,Gast,Hotelier,keine Partei,0,keine
markus-lanz_1378-folge-1378-1368201,2020-04-14,Markus Lanz,Prof. Christiane Woopen,Christiane Woopen,Gast,Medizinethikerin,keine Partei,0,Wissenschaft
markus-lanz_1383-folge-1383-1369774,2020-04-23,Markus Lanz,Maike Finnern,Maike Finnern,Gast,Pädagogin,keine Partei,0,Interessenvertretung
markus-lanz_1384-folge-1384-1371377,2020-04-28,Markus Lanz,Hans-Joachim Watzke,Hans-Joachim Watzke,Gast,Fußballmanager,keine Partei,0,Interessenvertretung
markus-lanz_1384-folge-1384-1371377,2020-04-28,Markus Lanz,Prof. Christiane Woopen,Christiane Woopen,Gast,Ethikerin,keine Partei,0,Wissenschaft
markus-lanz_1387-folge-1387-1372721,2020-05-05,Markus Lanz,Tim Mälzer,Tim Mälzer,Gast,Koch,keine Partei,0,Interessenvertretung
markus-lanz_1392-folge-1392-1374233,2020-05-14,Markus Lanz,Jens Söring,Jens Söring,Gast,saß über 33 Jahre in Haft,keine Partei,0,keine
markus-lanz_1396-folge-1396-1376624,2020-05-26,Markus Lanz,Maike Finnern,Maike Finnern,Gast,Pädagogin,keine Partei,0,Interessenvertretung
markus-lanz_1398-folge-1398-1376969,2020-05-28,Markus Lanz,Prof. Christiane Woopen,Christiane Woopen,Gast,Ärztin,keine Partei,0,Wissenschaft
markus-lanz_1401-folge-1401-1379693,2020-06-04,Markus Lanz,Dennis Aogo,Dennis Aogo,Gast,Fußballprofi,keine Partei,0,Interessenvertretung
markus-lanz_1407-folge-1407-1383107,2020-06-18,Markus Lanz,Rainer Becker,Rainer Becker,Gast,Polizeidirektor a.D.,keine Partei,0,keine
markus-lanz_1416-folge-1416-1386790,2020-07-09,Markus Lanz,Leonard Heß,Leonard Heß,Gast,Auszubildender,keine Partei,0,keine
markus-lanz_1416-folge-1416-1386790,2020-07-09,Markus Lanz,Bernhild Braun,Bernhild Braun,Gast,Leiterin Seniorenzentrum,keine Partei,0,Interessenvertretung
markus-lanz_1416-folge-1416-1386790,2020-07-09,Markus Lanz,Tim Mälzer,Tim Mälzer,Gast,Koch,keine Partei,0,Interessenvertretung
markus-lanz_1418-folge-1418-1396561,2020-08-12,Markus Lanz,Susanne Herpold,Susanne Herpold,Gast,Bürokauffrau,keine Partei,0,keine
markus-lanz_1419-folge-1419-1396562,2020-08-13,Markus Lanz,Claudia Pick,Claudia Pick,Gast,Elternvertreterin,keine Partei,0,keine
markus-lanz_1422-folge-1422-1400049,2020-08-20,Markus Lanz,Saida Hashemi,Saida Hashemi,Gast,Lehramtsstudentin,keine Partei,0,keine
markus-lanz_1422-folge-1422-1400049,2020-08-20,Markus Lanz,Ajla Kurtovic,Ajla Kurtovic,Gast,Steuerfachwirtin,keine Partei,0,keine
markus-lanz_1430-folge-1430-1404486,2020-09-09,Markus Lanz,Anita Lasker-Wallfisch,Anita Lasker-Wallfisch,Gast,Cellistin,keine Partei,0,Kultur
markus-lanz_1430-folge-1430-1404486,2020-09-09,Markus Lanz,Christine Schmitz,Christine Schmitz,Gast,Krankenschwester,keine Partei,0,keine
markus-lanz_1433-folge-1433-1405903,2020-09-16,Markus Lanz,Yusra Mardini,Yusra Mardini,Gast,Schwimmsportlerin,keine Partei,0,keine
markus-lanz_1435-folge-1435-1408208,2020-09-22,Markus Lanz,Falko Droßmann,Falko Droßmann,Gast,Bezirksamtsleiter,keine Partei,0,Interessenvertretung
markus-lanz_1443-folge-1443-1410387,2020-10-08,Markus Lanz,Thomas Middelhoff,Thomas Middelhoff,Gast,Ex-Manager,keine Partei,0,Interessenvertretung
markus-lanz_1444-folge-1444-1411876,2020-10-13,Markus Lanz,Alexander Borchard,Alexander Borchard,Gast,Hotelier,keine Partei,0,keine
markus-lanz_1444-folge-1444-1411876,2020-10-13,Markus Lanz,Christoph Daum,Christoph Daum,Gast,Fußballtrainer,keine Partei,0,Interessenvertretung
markus-lanz_1446-folge-1446-1411878,2020-10-15,Markus Lanz,Julius van de Laar,Julius van de Laar,Gast,Julius van de Laar,keine Partei,0,Interessenvertretung
markus-lanz_1447-folge-1447-1413375,2020-10-20,Markus Lanz,Falko Droßmann,Falko Droßmann,Gast,Amtsleiter,keine Partei,0,Interessenvertretung
markus-lanz_1447-folge-1447-1413375,2020-10-20,Markus Lanz,Tim Mälzer,Tim Mälzer,Gast,Koch,keine Partei,0,Interessenvertretung
markus-lanz_1449-folge-1449-1413377,2020-10-22,Markus Lanz,Ralph Freund,Ralph Freund,Gast,Unternehmensberater,keine Partei,0,Interessenvertretung
markus-lanz_1452-folge-1452-1414884,2020-10-29,Markus Lanz,Julius van de Laar,Julius van de Laar,Gast,Strategieberater,keine Partei,0,Interessenvertretung
markus-lanz_1452-folge-1452-1414884,2020-10-29,Markus Lanz,Kerstin Rapp-Schwan,Kerstin Rapp-Schwan,Gast,Gastronomin,keine Partei,0,keine
markus-lanz_1453-folge-1453-1416369,2020-11-03,Markus Lanz,Ralph Freund,Ralph Freund,Gast,Unternehmensberater,keine Partei,0,Interessenvertretung
markus-lanz_1454-folge-1454-1416370,2020-11-04,Markus Lanz,Julius van der Laar,Julius van de Laar,Gast,Strategieberater,keine Partei,0,Interessenvertretung
markus-lanz_1454-folge-1454-1416370,2020-11-04,Markus Lanz,Christian Wulff,Christian Wulff,Gast,Bundespräsident a.D.,keine Partei,0,Politik
markus-lanz_1461-folge-1461-1419644,2020-11-19,Markus Lanz,Julius van de Laar,Julius van de Laar,Gast,Strategieberater,keine Partei,0,Interessenvertretung
markus-lanz_1467-folge-1467-1424313,2020-12-03,Markus Lanz,Florian Lanz,Florian Lanz,Gast,Produktionsleiter,keine Partei,0,keine
markus-lanz_1470-folge-1470-1426689,2020-12-10,Markus Lanz,Thomas Middelhoff,Thomas Middelhoff,Gast,Ex-Manager,keine Partei,0,Interessenvertretung
markus-lanz_1472-folge-1472-1428653,2020-12-16,Markus Lanz,Bernhild Braun,Bernhild Braun,Gast,Einrichtungsleiterin,keine Partei,0,Interessenvertretung
markus-lanz_1476-folge-1476-1434843,2021-01-07,Markus Lanz,Susan Neiman,Susan Neiman,Gast,Philosophin,keine Partei,0,Wissenschaft
markus-lanz_1477-folge-1477-1436382,2021-01-12,Markus Lanz,Julius van de Laar,Julius van de Laar,Gast,Strategieberater,keine Partei,0,Interessenvertretung
markus-lanz_1485-folge-1485-1439150,2021-01-28,Markus Lanz,Dr. Viviane Zotzmann,Viviane Zotzmann,Gast,keine,keine Partei,0,keine
markus-lanz_1485-folge-1485-1439150,2021-01-28,Markus Lanz,Christian Baldauf,Christian Baldauf,Gast,keine,keine Partei,0,keine
markus-lanz_1486-folge-1486-1440330,2021-02-02,Markus Lanz,Tilo Wagner,Tilo Wagner,Gast,keine,keine Partei,0,Kultur
markus-lanz_1488-folge-1488-1440585,2021-02-04,Markus Lanz,Katharina Blach,Katharina Blach,Gast,keine,keine Partei,0,keine
markus-lanz_1488-folge-1488-1440585,2021-02-04,Markus Lanz,Prof. Karl-Heinz Leven,Karl-Heinz Leven,Gast,keine,keine Partei,0,keine
markus-lanz_1489-folge-1489-1441465,2021-02-09,Markus Lanz,Markus Lewe,Markus Lewe,Gast,keine,keine Partei,0,keine
markus-lanz_1489-folge-1489-1441465,2021-02-09,Markus Lanz,Boris Herrmann,Boris Herrmann,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1491-folge-1491-1441739,2021-02-11,Markus Lanz,Kai Lanz,Kai Lanz,Gast,keine,keine Partei,0,keine
markus-lanz_1492-folge-1492-1443531,2021-02-16,Markus Lanz,Roland Bernhard,Roland Bernhard,Gast,keine,keine Partei,0,keine
markus-lanz_1493-folge-1493-1443532,2021-02-17,Markus Lanz,Prof. Christiane Woopen,Christiane Woopen,Gast,keine,keine Partei,0,Wissenschaft
markus-lanz_1493-folge-1493-1443532,2021-02-17,Markus Lanz,Prof. Thorsten Lehr,Thorsten Lehr,Gast,keine,keine Partei,0,Wissenschaft
markus-lanz_1493-folge-1493-1443532,2021-02-17,Markus Lanz,Anna Bölling,Anna Bölling,Gast,keine,keine Partei,0,keine
markus-lanz_1494-folge-1494-1443533,2021-02-18,Markus Lanz,Thielko Grieß,Thielko Grieß,Gast,keine,keine Partei,0,keine
markus-lanz_1495-folge-1495-1445020,2021-02-23,Markus Lanz,Marlis Tepe,Marlis Tepe,Gast,keine,keine Partei,0,keine
markus-lanz_1497-folge-1497-1445993,2021-02-25,Markus Lanz,Prof. Thorsten Lehr,Thorsten Lehr,Gast,keine,keine Partei,0,Wissenschaft
markus-lanz_1499-folge-1499-1447734,2021-03-03,Markus Lanz,Sebastian Remelé,Sebastian Remelé,Gast,keine,keine Partei,0,keine
markus-lanz_1501-folge-1501-1449945,2021-03-09,Markus Lanz,Prof. Dr. med. Mariam Klouche,Mariam Klouche,Gast,keine,keine Partei,0,keine
markus-lanz_1503-folge-1503-1451551,2021-03-16,Markus Lanz,Shakuntala Banerjee,Shakuntala Banerjee,Gast,keine,keine Partei,0,keine
markus-lanz_1503-folge-1503-1451551,2021-03-16,Markus Lanz,Prof. Thorsten Lehr,Thorsten Lehr,Gast,keine,keine Partei,0,Wissenschaft
markus-lanz_1508-folge-1508-1453494,2021-03-25,Markus Lanz,Prof. Thorsten Lehr,Thorsten Lehr,Gast,keine,keine Partei,0,Wissenschaft
markus-lanz_1512-folge-1512-1456460,2021-04-06,Markus Lanz,Frank Schwabe,Frank Schwabe,Gast,keine,keine Partei,0,keine
markus-lanz_1514-folge-1514-1456462,2021-04-08,Markus Lanz,Prof. Christiane Woopen,Christiane Woopen,Gast,keine,keine Partei,0,Wissenschaft
markus-lanz_1516-folge-1516-1458077,2021-04-14,Markus Lanz,Dr. Gerhard Scheuch,Gerhard Scheuch,Gast,keine,keine Partei,0,Wissenschaft
markus-lanz_1517-folge-1517-1458078,2021-04-15,Markus Lanz,Katja Leikert,Katja Leikert,Gast,keine,keine Partei,0,keine
markus-lanz_1519-folge-1519-1459460,2021-04-21,Markus Lanz,Dr. Caterina Reuchsel,Caterina Reuchsel,Gast,keine,keine Partei,0,keine
markus-lanz_1520-folge-1520-1459461,2021-04-22,Markus Lanz,Prof. Thorsten Lehr,Thorsten Lehr,Gast,keine,keine Partei,0,Wissenschaft
markus-lanz_1523-folge-1523-1460960,2021-04-29,Markus Lanz,Silke Diettrich,Silke Diettrich,Gast,keine,keine Partei,0,keine
markus-lanz_1525-folge-1525-1462667,2021-05-05,Markus Lanz,Dr. Christian Kröner,Christian Kröner,Gast,keine,keine Partei,0,keine
markus-lanz_1526-folge-1526-1462668,2021-05-06,Markus Lanz,Ricardo Lange,Ricardo Lange,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1529-folge-1529-1464182,2021-05-13,Markus Lanz,Dennis Aogo,Dennis Aogo,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1531-folge-1531-1465411,2021-05-19,Markus Lanz,Anna Staroselski,Anna Staroselski,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1532-folge-1532-1465646,2021-05-20,Markus Lanz,Dr. Birgid Puhl,Birgid Puhl,Gast,keine,keine Partei,0,Wissenschaft
markus-lanz_1535-folge-1535-1467629,2021-05-27,Markus Lanz,Prof. Jörg Dötsch,Jörg Dötsch,Gast,keine,keine Partei,0,keine
markus-lanz_1536-folge-1536-1469096,2021-06-01,Markus Lanz,Matthias Sander,Matthias Sander,Gast,keine,keine Partei,0,keine
markus-lanz_1536-folge-1536-1469096,2021-06-01,Markus Lanz,Christina Schmidt,Christina Schmidt,Gast,keine,keine Partei,0,keine
markus-lanz_1539-folge-1539-1470964,2021-06-08,Markus Lanz,Prof. Klaus Überla,Klaus Überla,Gast,keine,keine Partei,0,keine
markus-lanz_1542-folge-1542-1472502,2021-06-15,Markus Lanz,Ewald Lienen,Ewald Lienen,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1542-folge-1542-1472502,2021-06-15,Markus Lanz,Daniel Engelbrecht,Daniel Engelbrecht,Gast,keine,keine Partei,0,keine
markus-lanz_1544-folge-1544-1472504,2021-06-17,Markus Lanz,Gerald Asamoah,Gerald Asamoah,Gast,keine,keine Partei,0,keine
markus-lanz_1544-folge-1544-1472504,2021-06-17,Markus Lanz,Patrick Owomoyela,Patrick Owomoyela,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1544-folge-1544-1472504,2021-06-17,Markus Lanz,Ewald Lienen,Ewald Lienen,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1544-folge-1544-1472504,2021-06-17,Markus Lanz,Otto Addo,Otto Addo,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1546-folge-1546-1474825,2021-06-23,Markus Lanz,Ewald Lienen,Ewald Lienen,Gast,keine,keine Partei,0,Interessenvertretung
markus-lanz_1546-folge-1546-1474825,2021-06-23,Markus Lanz,Gaby Papenburg,Gaby Papenburg,Gast,keine,keine Partei,0,keine
markus-lanz_1547-folge-1547-1474826,2021-06-24,Markus Lanz,Neven Subotić,Neven Subotić,Gast,keine,keine Partei,0,Interessenvertretung
